animal_id,group,z_position_scaled,relative_intensity,filename,predictions
494,No-Uncertainty,1.402571016695385,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.7822621565070728,0.4242273135518836,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6727921119924287,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.5049217013582277,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.40665878018111024,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.054033913806312936,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.4418687329480895,0.3767902298843247,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.8737059077578696,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.31112829360802674,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.1092358554353472,0.08777136155366239,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.34341615305096446,0.18253139009984576,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.482883039655876,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.2897477898478615,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0811886051461381,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.5210707359904421,0.14864219260354633,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.6078943004257188,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.17109975934719288,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,0.15333675745203873,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.309728575216726,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,1.0590849874481396,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
494,No-Uncertainty,-0.07969217698119409,1,494-2_2023_08_11__18_40_26_969izq.xlsx,neuron
